country_code,ECONOMY,Overall_Productive_cap_index_2014,Overall_Productive_cap_index_2015,Overall_Productive_cap_index_2016,Overall_Productive_cap_index_2017,Overall_Productive_cap_index_2018,Human_capital_2014,Human_capital_2015,Human_capital_2016,Human_capital_2017,Human_capital_2018,Natural_capital_2014,Natural_capital_2015,Natural_capital_2016,Natural_capital_2017,Natural_capital_2018,Energy_2014,Energy_2015,Energy_2016,Energy_2017,Energy_2018,Transport_2014,Transport_2015,Transport_2016,Transport_2017,Transport_2018,Info_comm_2014,Info_comm_2015,Info_comm_2016,Info_comm_2017,Info_comm_2018,Institutions_2014,Institutions_2015,Institutions_2016,Institutions_2017,Institutions_2018,Private_sector_2014,Private_sector_2015,Private_sector_2016,Private_sector_2017,Private_sector_2018,Structural_Change_2014,Structural_Change_2015,Structural_Change_2016,Structural_Change_2017,Structural_Change_2018
PER,Peru,30.99828499,31.09901495,31.36356962,31.64897189,31.90811227,48.90304884,49.26632481,49.38298223,49.49897552,49.64022401,47.93628967,47.52552948,47.52562499,47.55242731,47.57922962,28.3310796,28.36436839,28.36436839,28.63258223,28.80927121,15.48383595,15.4979757,15.46521408,15.73296643,16.00071878,9.501482421,9.755170143,10.2887646,10.65164735,11.02563396,50.6531331,51.38101496,53.51475782,53.37666171,53.2903506,82.35559235,82.50701855,82.45786552,82.54182163,82.62577774,20.91551287,20.55509181,20.03091546,20.22993943,20.329106
PHL,Philippines,29.49882787,29.67886555,29.53558221,29.67239563,29.88434272,43.09995528,43.24121306,43.51692696,43.71098132,43.98524791,51.60362141,51.17781188,51.17793103,51.22266452,51.26320597,27.50606967,27.5824192,27.5824192,27.72216872,27.86290166,12.72031812,12.75540534,12.78174427,12.80002945,12.81831462,9.059693098,9.717103305,9.832160169,10.02199379,10.34559651,50.95348578,49.9249825,47.5624629,47.0371814,47.06778215,79.95089541,80.22553822,80.40322559,80.66172118,81.01460789,19.96382931,19.86574192,19.61616539,19.89147963,20.02336135
POL,Poland,38.8235734,38.89741167,39.01597839,39.33370741,39.64797537,60.0272077,60.5937013,60.69353645,61.00933417,61.12795788,51.16081759,51.09527622,51.09531581,50.94193447,50.77006454,31.98397238,32.03014784,32.03014784,32.13619629,32.21729674,18.31947169,18.26560697,18.32860009,18.34503597,18.36147184,16.88222928,16.99091026,18.11227538,19.12390722,20.29027343,75.06200939,74.59366435,71.85579452,72.11312435,72.2508363,81.13459269,81.20228018,81.24449801,81.29126609,81.33803416,27.89825533,28.11107985,27.89327307,27.89327307,27.89327307
PRT,Portugal,38.56281669,38.93615129,38.95932438,39.13398266,39.37004905,68.70538757,68.77719838,68.74355329,69.27171826,69.76883968,47.86206199,47.87138595,47.87144026,47.88979155,47.90814283,30.10194715,30.32358821,30.32358821,30.32358821,30.32358821,14.83304243,14.8643269,14.80627438,14.8362153,14.8528217,18.26579473,19.32122089,20.02779925,20.79786833,21.68194469,76.81928253,79.08748637,79.05666608,78.48821181,78.48821181,87.30701665,86.80420984,86.37395374,85.94413139,85.74808276,27.18848382,26.83457486,26.26648484,26.27182702,26.27484531
QAT,Qatar,39.07626335,39.45154785,40.04951096,40.45873033,40.81342197,49.01640763,49.19916901,49.31939487,49.44494408,49.578401,52.7002599,51.26533905,51.26526167,51.2626119,51.26253326,47.10668379,47.10668379,47.10668379,47.10668379,47.10668379,28.77402423,30.3212438,32.34612224,33.37717266,34.41176937,15.53446375,16.03700248,16.12132232,16.74504539,17.36876847,67.7145487,67.43239085,66.55213065,67.2220819,67.2220819,82.0812623,83.33049851,83.78070845,83.85157235,83.88464729,17.98227226,18.07613169,19.11284827,19.08682981,19.08000535
ROU,Romania,34.15094509,34.31744662,34.10449606,34.23366379,34.30170203,52.22559279,52.61230527,52.27664055,52.20484574,52.06732295,54.0430635,53.87117903,53.87126138,53.46280312,53.42491053,29.555269,29.59808785,29.59808785,29.59136952,29.66046908,15.6563789,15.68687455,15.70375289,15.68105715,15.68336108,13.77644744,14.25993823,14.33741782,14.67293214,15.02907987,54.39441482,52.35462972,51.04280945,51.27680417,51.51079889,80.58012826,80.5196381,80.31218331,80.21984995,80.12751658,23.46133572,24.31651281,23.78889262,24.13261585,23.8773866
RUS,Russian Federation,32.92614999,33.03489739,33.478158,33.62228907,33.85339942,59.26582307,59.97198251,60.25341662,60.49583145,60.7184617,46.49767034,45.75076491,45.75070593,45.74772833,45.7454534,33.82292639,33.83090816,33.83090816,33.83482965,33.83482965,14.43851142,14.68745759,15.42601414,15.39578723,15.73207923,16.18864366,16.62980852,16.99587241,17.47823957,17.99398215,39.80951871,38.27777342,38.85764104,38.49887771,38.29891777,77.46419022,77.55484958,77.22137293,77.05552003,76.84214968,20.56175247,21.07335945,21.50741254,21.84780599,22.03363614
RWA,Rwanda,23.79394933,24.32384435,25.0617768,25.24195109,25.42341939,40.94196149,40.93768519,41.25219019,41.49150689,41.73294401,61.14353824,61.2425493,61.2427285,61.27248044,61.31079933,15.27601244,15.36402892,15.33507602,15.52378119,15.49493974,10.64541613,10.54707322,13.24799515,13.24799515,13.24768752,4.927214836,5.509214546,5.614544279,5.689532854,5.755870704,54.23427339,54.63375657,54.51759426,55.77159809,57.02560191,69.60935105,69.65602977,69.70691555,70.13933367,70.54816012,13.56742695,14.38582059,14.21118083,14.16314464,14.35023875
LCA,Saint Lucia,33.51713464,33.59314142,33.48914378,33.69979695,33.83875605,50.24556757,50.40640443,50.32409263,50.3501354,50.37364014,44.38395687,44.40207053,44.40357586,44.41858266,44.43809515,24.73862108,24.72163067,24.69476015,24.69476015,24.69476015,24.17253836,24.12861813,23.81136268,23.8868022,23.93350291,12.56292156,12.18220433,12.39967605,12.63096064,12.86224523,66.74616334,67.58723018,67.5596506,68.09137822,68.22463639,82.72283635,82.09031919,81.79571842,81.55686352,81.26130896,17.21754313,17.97314041,17.57199562,17.97633222,18.22231032
WSM,Samoa,30.41266678,31.0054943,31.34581361,31.40045887,31.54255037,46.56396107,46.55838091,46.70215911,46.60108544,46.61623285,39.67885104,39.68791766,39.73235253,39.71431896,39.70968728,26.23355218,26.78407508,26.7862779,26.88429999,26.94182505,24.12257872,25.59589551,26.53150461,25.99286813,25.69980959,6.177212882,6.590619556,6.797023565,7.051166554,7.402078349,66.36192746,67.34698639,67.66101428,67.30412301,66.93867013,83.02294721,83.11535676,83.42282573,83.58924933,83.75567293,18.3923187,18.27596964,18.42208196,18.42208584,18.42208972
SMR,San Marino,36.5388007,36.53555081,36.68877629,36.6070013,36.66246996,47.57964892,47.30445439,47.18801061,47.20551415,47.26593747,44.14107608,44.13896448,44.14667578,44.16678013,44.1698536,26.32461053,26.4532933,26.49110976,26.50153601,26.5092644,25.16120159,25.12010008,25.10806247,25.07499969,25.04190752,17.82306748,18.09543299,18.22224655,18.45061016,18.66779121,63.1387885,62.21860043,62.25084585,62.33800031,62.3718085,85.59207511,85.52313027,85.40586148,85.3552704,85.31572686,23.71180285,23.76441773,24.45614116,23.70930595,23.70959163
STP,Sao Tome and Principe,25.88456996,25.97893184,26.26107153,26.58672389,26.72820066,41.76835294,42.76925954,42.89817623,43.3019176,43.71721236,46.43691576,46.68598327,46.75597775,46.72353267,46.703952,19.29522145,19.33824097,19.33654809,19.44745972,19.55837136,15.76990846,14.29318364,15.22992946,15.22992946,15.22992946,6.1699456,6.854073383,6.807777271,6.985549317,7.172952034,47.37309993,47.44365291,48.66974694,48.51337295,48.42049795,75.80673697,75.80673187,75.80665859,75.80657606,75.80649356,15.41051077,15.25005805,15.24666816,16.21608881,16.2662531
SAU,Saudi Arabia,34.56255018,34.73870257,35.09484861,34.62963273,34.73397398,52.69653627,52.89769191,53.15520095,53.21540466,53.40440235,70.16208977,66.21172471,66.2116878,67.63378459,68.51368983,37.63635974,37.63636191,37.63636191,37.78498644,37.97592954,16.43832767,15.86054046,17.03323171,16.02132947,16.0385956,13.73208705,14.24299987,13.82218602,13.80786274,13.74127867,49.24711798,48.13010922,51.2600159,49.99151663,50.072041,80.65216684,81.28227872,81.50834688,81.70198021,81.88788325,16.32160997,18.20527839,17.66055382,16.83095843,16.87192141
SEN,Senegal,25.75171724,25.89791762,26.02920063,26.15871873,26.30686404,37.08866207,37.69069455,37.62380172,38.23015814,39.20989141,51.24528446,51.57310698,51.57325264,51.60515813,51.60132447,23.44121382,23.48479074,23.48479074,24.05010211,24.23880818,9.098130073,9.065272535,9.205021045,9.119733731,9.005811303,6.437871921,6.683258352,6.867070592,7.08747864,7.321438455,52.94924007,53.0130085,52.30078141,52.04948188,51.77680403,78.5492281,78.54860927,78.5774836,78.6073527,78.64200894,17.81879217,17.57051789,17.79959664,17.47278409,17.42110884
SYC,Seychelles,34.33274316,35.25512854,35.3019982,35.57780869,35.68032835,47.08972248,47.04893833,46.43162402,46.32993225,46.30848524,32.98668706,32.99043059,32.99411657,32.93846724,32.88343905,26.89861614,26.84901103,26.80976143,26.92850004,26.98846253,38.07197585,40.55760409,42.53865416,42.51598052,42.56290304,15.17570149,15.54114582,15.7272008,16.62092472,17.13541161,58.54559473,63.30446797,62.14334587,62.28822801,62.03216976,79.55554692,79.56370332,79.6453149,79.45450765,79.45450765,17.16937113,18.03879963,17.73621466,17.86176826,17.78088985
SLE,Sierra Leone,21.2148325,20.6313104,20.88456384,21.41361002,21.61912552,36.77511749,37.37214661,38.17319736,39.01826489,39.55686316,63.7359063,63.17142179,63.16938175,63.16806885,63.16675596,14.58960009,14.48377416,14.59889796,13.96969158,13.49079,11.07452604,9.416803814,10.06602929,10.03829002,10.02065666,4.928448612,5.246167174,5.753342026,6.177219397,6.692864255,38.38170364,38.82388189,39.47966542,39.59574033,39.92512077,76.08220799,76.16486334,76.1870039,76.13793399,76.08886408,7.528223406,6.571504238,5.901811032,6.868539822,6.948349344
SGP,Singapore,44.22135743,44.4059178,44.40918266,44.43012829,44.4615515,76.11942416,76.70913259,76.62661291,76.98558411,77.48376057,43.25547405,43.25546236,43.25541909,43.26126706,43.26201861,36.80580688,36.79993122,36.79993122,36.88265473,36.9292084,29.00176642,29.18035985,29.39625336,29.40454511,29.41867775,20.98136496,21.21205728,20.97733064,21.02693516,21.076607,91.44821918,92.00310509,91.87127373,92.41315983,92.87006821,92.62443602,92.34689026,92.52019329,92.53008654,92.53997979,23.41232942,23.54472235,23.66228095,23.38204498,23.1505028
SVK,Slovakia,36.99591373,37.04694156,37.08459239,37.28617134,37.47901593,60.71468573,61.88753158,60.32622177,60.63317706,60.8406745,47.00069595,46.9887504,46.98877797,46.99533518,46.99533518,32.97680857,32.97951634,32.97951634,32.9463193,32.97194032,17.38085804,17.36701591,17.36580598,17.36416873,17.36262037,16.20937203,16.53792938,16.84394123,17.25034008,17.86053558,71.53591382,70.55268722,71.21943811,72.15230467,72.1529775,79.4009567,79.56972496,79.76135617,79.95298739,80.14461861,23.30430384,22.94614806,23.02893139,23.02893139,23.02893139
SVN,Slovenia,39.52169765,39.59160914,39.74254584,39.89354173,40.05115993,73.54318962,72.09901446,71.40376532,71.61448327,71.82520121,41.93778057,41.94897701,41.94902025,41.93155098,41.9140817,32.69930989,32.82704474,32.82704474,32.91284088,32.97068635,19.9254365,19.99384991,19.98679449,20.02054066,20.03557616,19.33623842,19.90971023,19.99985617,20.4971615,21.02446089,75.13810719,75.01108942,76.37316141,76.2450125,76.2450125,80.28481134,80.52190504,80.37291037,80.44775061,80.52259086,25.39362847,25.28959391,25.79587509,25.78806325,25.79289603
SLB,Solomon Islands,25.91714478,26.09405664,25.92266524,26.11532174,26.21136479,39.12170739,39.20362557,39.18826117,39.89116561,39.96625929,44.93563105,44.62773209,44.62769009,44.66929009,44.71089009,21.24240208,21.2329929,21.23685165,21.23989321,21.23989321,20.4636497,20.79206023,20.70886018,20.711849,20.68241594,4.999755132,5.234728415,5.233861325,5.389988989,5.545497286,46.01518341,47.36922621,48.2663723,47.5435437,46.90587792,80.93942836,81.0085676,81.0539916,81.0539916,81.0539916,14.30513136,13.8538863,12.94759792,13.28777405,13.46215202
SOM,Somalia,17.62756863,18.42780462,19.06708339,19.20357562,19.36798669,29.97088382,30.32125319,30.02036307,30.51897075,31.04991411,72.23384855,72.99280598,72.99290894,72.83890332,72.58755625,16.30575,16.29758801,16.4240426,16.33480901,16.19703537,15.31251394,15.26548926,15.3589958,15.31630377,15.27361175,4.192065389,4.24319783,4.389188784,4.492273384,4.597478097,5.469711032,7.569963991,7.39129442,7.584026622,7.904787153,74.76130492,74.77700649,74.73310427,74.88116865,74.96339953,10.06102966,10.05477496,13.0351744,13.0351744,13.0351744
ZAF,South Africa,33.19375311,34.04211522,33.72389901,34.04645745,34.05110846,47.89738223,48.34854181,48.84126363,49.2959881,49.77894534,63.99304195,63.63541341,63.63541264,63.73341423,63.70178094,29.30515049,29.26720091,29.26720091,29.29019708,29.34572527,13.06042631,15.1608593,15.34176065,15.39389734,14.8984932,10.63625837,11.20305236,10.71527259,11.03837397,11.3267712,59.86863512,59.32967348,59.35068519,59.75047932,59.71120881,82.33073638,82.15316279,82.01276024,81.94580929,81.86079426,23.96375095,24.19426482,22.98527496,23.58047529,23.54656862
ESP,Spain,40.84650583,40.77055751,40.8746533,40.92444661,41.01889164,67.93985245,68.07162531,68.1003123,68.13503285,68.14005275,49.37825554,49.26454972,49.26456409,49.1930976,49.12162782,31.53339879,31.66127114,31.66127114,31.64154135,31.63628952,19.29220252,19.47158471,19.55739832,19.54504467,19.54717492,19.10189494,19.5874043,19.99555771,20.45381632,20.91807877,73.22835388,73.32981193,74.78906571,74.13586352,73.5532943,86.75819414,86.20100762,85.84869406,85.66651999,85.51047634,31.2867264,29.82449628,29.2148834,29.21996955,29.4295326
LKA,Sri Lanka,30.29120923,30.97337669,30.67793087,31.18934402,31.43899385,47.09201486,47.26146954,47.35975943,47.35646469,47.36075925,48.94168111,48.97148927,48.97153292,49.13183877,49.16078324,26.84844459,27.16645561,27.16645561,27.61375211,27.81086974,16.91305751,17.01963582,15.56901344,16.77224763,16.78301781,8.390764511,9.114614294,9.234400812,9.614574413,10.07258707,49.48835022,52.97478747,52.62692019,51.86646727,52.07449179,79.69131436,80.00916319,80.24542762,80.4255131,80.60559858,20.46680144,20.48931371,20.50804609,20.71955256,20.77283427
SUR,Suriname,31.12521921,30.58918005,30.92423647,31.25621507,31.53816675,45.6012521,45.75100358,45.68850889,45.74821615,45.80486953,38.21132206,36.81792641,36.81759479,36.81874729,36.82259412,29.69356675,29.72526636,29.72526636,29.62612801,29.62616468,22.61721835,22.60379844,21.99058942,22.29770583,22.59363195,12.14904687,11.87326962,12.74691323,13.47467641,14.19612707,52.37783336,52.01972503,52.19667186,52.86791964,52.85829543,72.39870629,72.72130137,72.81955062,72.86486115,72.92542412,16.33835834,15.0791038,15.6989651,15.7719044,15.84316888
TJK,Tajikistan,23.32266824,23.30971312,23.35961635,23.46794106,23.5497671,41.64465454,41.60138295,41.59758823,41.72326437,41.77805371,56.37453937,56.42049153,56.42060077,56.44511455,56.46852625,24.24760494,24.32169639,24.32169639,24.6282984,24.65833347,12.74400984,12.69793825,12.8774466,12.89520625,12.89520625,6.542977145,6.721611151,6.9987672,7.246993454,7.487732852,32.079526,30.72242203,29.42370394,29.13321779,28.91250036,38.04691333,38.59853988,38.10458216,37.97234143,37.96569876,15.11074533,15.08426002,15.3709275,15.34330332,15.34330332
TZA,"Tanzania, United Republic of",23.55037757,23.83960181,23.89421652,24.05891338,24.21778646,41.25032481,41.62964553,41.11291723,41.15818789,41.25985815,59.78252151,60.1341583,59.93772243,59.77418469,59.61251619,17.5650027,17.58854597,17.5526911,17.60943543,17.66617977,12.4398719,12.38454001,11.97736719,11.92110519,11.85131805,4.871475383,5.152744129,5.302145885,5.458320982,5.614578572,41.02967994,41.27140679,41.79116076,42.05837713,42.35377598,68.17783956,68.21872702,68.69101171,69.15934329,69.48453319,12.88591873,13.18762985,13.47481262,13.69032527,13.90604524
THA,Thailand,33.24234222,33.80270739,34.19891303,34.6031248,34.9874882,52.20877487,52.99790538,54.02531903,54.96552964,55.86538109,50.57544777,50.32214389,50.32217722,50.36674996,50.45063176,29.80630718,29.88954653,29.88954653,29.948924,30.00830147,17.1108371,17.00693039,17.04346668,17.09315109,17.14261946,10.35654607,10.95125058,12.04218884,12.78481252,13.60346016,48.89773203,48.40003953,48.61231116,49.02010265,49.0829933,88.57418272,88.76453694,88.69392769,88.72116976,88.74835078,24.68649593,26.7239015,26.02068989,26.08489019,26.13565727
TGO,Togo,21.52798667,21.55435898,21.90790963,21.69208579,21.85487047,37.55867333,38.04162855,38.38832278,38.935273,39.50072313,69.77692415,70.65604897,70.65640979,70.71213779,70.7678658,7.944761702,8.005323887,8.005323887,8.102684797,8.200045707,11.22183277,9.734761005,9.663570333,8.296361328,8.078314882,4.712770334,4.9818892,5.329877125,5.731482441,6.104610258,36.84778965,38.00596801,39.95530579,39.62509193,39.43261811,78.26070372,78.91868471,79.0961601,79.18275371,79.26934733,14.52877937,14.88478413,15.01389057,14.72952906,14.72952906
TON,Tonga,32.48501176,32.61824422,32.86246163,32.935151,32.9522255,47.55195393,47.5463687,47.57844054,47.3606176,47.35154495,53.47047955,53.46945358,53.46982286,53.51151108,53.5531993,28.51075182,28.50743484,28.50991525,28.57049705,28.60143392,23.57492774,23.9749363,23.98835475,23.98961761,23.98961357,7.87088293,8.282167651,8.429046436,8.582171904,8.779277126,56.66194019,54.8966488,57.05218824,56.97264713,55.83167346,81.53794987,81.68521975,81.93864217,81.93864217,81.93864217,19.95483122,19.8569529,19.84019257,19.89386688,19.89386688
TTO,Trinidad and Tobago,36.20914816,36.21807087,36.30924139,36.51619704,36.67540941,47.48615941,47.55483517,47.7696754,47.94412504,48.12023076,45.87008137,43.81892356,43.8186108,45.35785767,45.5977394,41.22486787,41.22460953,41.22460953,41.22637549,41.2256947,24.44120261,24.32193066,23.7666231,23.76713475,23.76713475,15.3639276,16.00576168,16.1484034,16.48284677,16.85110209,57.62949074,57.67184162,57.74912402,57.71002972,57.63906231,78.55820011,78.8520745,79.03237993,79.03237993,79.03237993,19.35661915,19.4687578,19.98584091,19.73585024,19.83506658
TUN,Tunisia,32.80855138,32.81057306,32.88298473,33.05729697,33.23887032,55.80199508,55.93335935,56.10987359,56.42773428,56.81438029,58.24916843,57.84042247,57.84039196,57.96893058,58.0056051,28.41694355,28.44201547,28.44201547,28.48956189,28.51525517,15.714357,15.45507341,15.81798847,15.80744944,15.81871791,10.07536714,10.31737817,10.46512868,10.81615225,11.21979678,50.4314906,50.27302864,49.97261054,49.83328033,49.64420876,83.45738704,83.5231356,83.63939118,83.74988398,83.75060668,21.80999348,21.80045391,21.40426076,21.445035,21.48580925
TKM,Turkmenistan,25.35500113,25.34173922,25.46273913,25.67317613,25.88125654,39.74118266,39.86630582,40.08989193,40.23690538,40.47171914,64.59863531,63.05132821,63.06052546,63.06052546,63.05915165,33.95200072,33.95202596,33.95202596,34.06824056,34.18445515,13.78520553,13.8193588,14.44939488,14.46429623,14.47458786,7.827283339,8.261289431,8.730702976,9.214053151,9.69945575,25.55189817,24.65355941,22.05473699,22.54550093,22.82412068,53.13205221,53.37565312,53.1581418,52.52290743,52.05452807,13.37751704,13.26682037,13.91913516,13.83401592,13.83401623
TUV,Tuvalu,32.29103547,32.7918416,33.05026743,33.29746027,33.54710385,36.3534956,36.46900966,36.49618228,36.7706348,36.83446331,51.75076815,51.75072914,51.75128281,51.62572767,51.62572767,28.28844382,28.29500911,28.31168758,28.33161466,28.35154173,27.23742205,26.55334195,26.47357936,26.48961211,26.50623197,9.088155341,10.58744078,11.00408111,11.54031723,12.08462604,57.56221018,58.4129879,59.70100828,59.97211222,60.53878932,86.4548153,86.53862096,86.73572521,86.8398781,86.94403098,18.03081463,17.6175943,17.64897074,17.64770919,17.64770919
UGA,Uganda,23.82517301,23.97604257,24.44685364,24.65704054,24.91429186,35.89841514,36.50964805,37.18866667,37.85741725,38.48472827,62.8945302,63.63116701,63.6314064,63.77968318,63.87159185,16.89974224,16.97561176,17.00567825,17.02072916,17.03578006,11.37409432,11.38803116,12.0011364,12.0011364,12.0011364,5.08124512,5.096663005,5.461674549,5.693573075,5.975178643,41.32840231,41.85663692,42.01178656,41.85502503,41.94679307,69.94431243,70.00987941,70.03571121,70.17491118,70.29502003,16.28666929,16.2801654,16.43875066,16.56453864,16.7661599
ARE,United Arab Emirates,40.83666674,41.370941,41.67557153,41.98453829,42.29501927,52.90495373,53.84555907,54.03827745,54.2083403,54.30843275,52.85541189,50.36707126,50.36706299,50.98726914,51.36902466,40.22452283,40.2251011,40.2251011,40.05447042,39.84030292,31.82439552,33.00905542,33.27651596,34.06132273,34.84527188,17.10570551,17.83964939,18.38634202,19.0017031,19.70467957,70.81289311,70.79735987,70.56873186,70.75046672,70.21538179,86.52077397,87.36665388,88.01086314,88.3282077,88.58209247,20.61539678,21.59669444,21.87386208,21.56023207,21.57402434
GBR,United Kingdom,45.5893889,45.57436973,46.17300174,46.17118954,46.18143892,71.51000743,71.34069623,71.39429967,71.56210723,71.72988122,56.17926196,56.04062557,56.04064973,56.04846301,56.04853906,33.13908182,33.09537357,33.09537357,33.09175706,33.10087332,23.69147248,23.36667042,23.58358229,23.2293083,23.03133792,25.79484063,26.25803922,26.55624084,26.66277845,26.79893315,88.88861483,90.07901213,87.81476547,88.87855446,89.23924951,89.34450872,89.15746205,89.23528006,89.31286332,89.3905857,28.87938467,28.54416395,31.789989,31.64821185,31.57558884
USA,United States of America,50.54606522,49.9113573,52.63662575,50.38073801,50.50563733,78.44848575,78.5482415,78.67899473,78.73092472,78.82915994,48.87934134,48.71715399,48.71717389,48.70654016,48.69590644,38.29135807,38.26428048,38.26428048,38.21482052,38.20674997,45.75017773,45.00319822,45.47355829,45.57258545,45.60292738,22.77409101,23.3619295,23.61253202,23.99721068,24.42884257,83.46164668,83.82852167,83.74285275,83.38385046,83.41205523,91.89013623,91.58710279,91.79562024,91.79562024,91.79562024,36.3160383,32.5840377,48.6741839,33.83634185,33.84176473
URY,Uruguay,35.34436492,35.71342568,35.80669766,35.90902988,36.04974328,55.09753443,55.05116491,55.23547277,55.3396911,55.44381476,61.28287003,61.26785201,61.2677682,61.26765783,61.26758804,28.10384331,27.92619603,27.92619603,27.92984055,27.97512183,12.11126373,13.10229147,13.10741691,13.07594006,13.07594006,17.41122072,17.71230327,17.87935915,18.44687438,18.94744063,74.55449164,74.2615096,74.73247059,74.07368253,74.08762249,79.83939924,79.99459796,79.8887662,79.95491148,80.02105676,20.44629994,20.37954123,20.43563418,20.43563418,20.43563418
UZB,Uzbekistan,25.88664042,26.09603443,26.43734042,26.85219179,27.17516359,44.80844318,44.87897861,45.17013979,45.34650583,45.55766296,64.51428898,63.41074357,63.41110133,64.01661193,63.78816059,29.62618638,29.62123012,29.62123012,29.5789042,29.54225771,13.89062359,13.88231726,13.95557505,13.95557505,13.95557505,7.862130958,8.879910705,9.890639628,10.90345295,11.94664846,29.24219322,28.62428865,29.51968161,29.47264656,29.43686855,50.99640274,51.13507427,51.04325097,50.59543856,50.23248571,14.45780982,14.14044494,13.52384467,13.8732125,14.0527733
VUT,Vanuatu,29.21609817,29.30748557,29.27804753,29.41247228,29.44469973,41.03384682,40.97781759,41.02671254,41.1291065,41.23150047,46.24212348,46.23704354,46.23704325,46.22369684,46.21403267,23.22975581,22.97250666,22.97636695,23.03953038,23.07153638,25.17599148,24.97238685,24.22197922,24.21515508,24.18055865,5.85415527,6.260885963,6.42447056,6.567692087,6.712572866,58.51669724,54.34880098,55.62609711,56.20761525,55.5038142,79.83550502,79.83939873,80.1623165,80.26326682,80.37843508,17.49147252,18.43224091,17.8526603,17.82184421,17.74842411
VNM,Viet Nam,30.87776299,31.00310244,31.15916948,31.42875375,31.71256913,50.42818986,50.5703946,50.57915403,50.73542408,50.93222857,51.62566032,51.24753613,51.24771992,51.44007222,51.66638418,26.89650787,27.03405677,27.03405677,27.19404596,27.35897417,14.73231395,14.71698811,14.56630648,14.72682518,14.83759007,10.37442926,10.42939146,10.67616125,11.10089316,11.53279588,44.53828702,45.97630141,47.69732543,47.60473277,47.72002745,84.58787372,85.5777204,86.06276666,86.32596108,86.71120997,20.49533129,20.17381509,19.86349927,19.96512262,20.06674596
YEM,Yemen,24.39219628,24.06682551,23.24050941,23.284898,23.27717638,37.07961728,37.24031171,37.24163504,37.37420421,37.50305824,58.02531167,55.81286624,55.81162608,55.27842645,54.74203217,24.74549188,24.65755527,24.65755527,25.04709067,25.10729117,14.85799019,14.6933063,14.46443438,14.42291057,14.38110728,6.36191443,6.468976227,6.491600092,6.661353038,6.819655713,21.72620773,19.16197006,14.11438586,13.62782115,13.05883252,74.52941339,74.52941339,74.52941339,74.53352923,74.53658339,15.37796652,16.17818797,16.81197796,17.11261311,17.51565207
ZMB,Zambia,23.55840339,23.89035083,24.53250471,24.05481789,24.24278038,37.04273277,37.55107476,38.00738534,38.36594365,38.74684975,57.04101264,56.80064473,56.80052808,56.88377627,56.93217735,17.97058606,17.97386693,17.97386693,17.97945874,18.01600154,11.21907171,11.45265721,14.11012548,11.62601148,11.59001175,5.550076228,5.837643957,6.111556623,6.248363985,6.582838832,49.0767014,49.25684998,47.4721133,47.34836566,47.43599607,54.66849233,54.80361662,54.58539424,54.58539424,54.58539424,14.95705225,15.3371032,15.13127432,15.21693399,15.19585847
